y,a,c02,c03,c04,c05,c06,c07,n01,n02,n03,n04
1,0,0,1,0,0,0,0,1,0,0,0
0,1,0,2,0,0,0,0,1,0,283,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,2,0,0,37
0,0,0,1,1,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,0,7,0
1,0,2,0,1,0,1,0,1,0,119,0
0,0,0,0,0,0,1,0,3,0,75,0
0,1,0,0,0,0,0,0,0,0,60,0
0,0,0,2,1,0,0,0,0,0,24,0
1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
1,1,2,0,1,0,0,0,2,0,0,0
0,0,0,1,0,0,0,0,3,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,4,0
1,0,2,0,0,0,0,0,3,0,0,0
1,1,0,1,1,0,0,0,0,2,87,0
1,0,4,0,0,0,0,0,1,0,526,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,5,0
0,1,0,2,1,0,0,0,0,0,0,0
1,1,3,2,0,1,1,1,3,16,63,649
1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,1,0,107,0
1,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,0,0
1,1,2,2,0,1,1,0,1,0,111,0
0,0,0,2,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,5,0
1,1,0,0,1,0,1,1,3,0,82,0
0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1,2,0,350,0
0,1,4,2,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,434,0
0,1,0,1,1,0,0,0,0,0,0,0
1,0,0,0,0,1,1,0,1,0,12,175
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,4,2,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0,2,0,421,0
1,0,5,1,0,0,1,1,1,47,374,0
0,0,0,0,1,0,0,0,0,0,2,0
0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,6,0
0,0,0,0,1,0,0,0,0,0,303,0
0,0,0,0,0,0,1,1,0,0,6,0
0,0,0,1,0,0,0,0,0,0,75,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,37,0
1,0,0,1,1,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,29,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,2,1,0,0,0,0,1,39,100,0
0,0,0,2,0,0,1,0,1,0,50,0
0,0,5,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,2,0,0,0
0,0,4,0,0,0,0,0,1,0,143,0
0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,2,1,0,0,1,0,1,26,102,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,2,0,37,0
0,0,0,2,0,0,0,0,1,113,327,0
1,1,0,0,1,1,0,0,1,0,614,0
0,0,0,1,1,0,0,0,1,0,0,0
0,0,2,0,0,0,0,0,0,0,80,0
0,0,5,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,1,0,1,0,42,0
0,1,0,1,1,0,1,0,1,0,0,0
0,0,0,2,1,0,1,0,0,0,0,0
0,0,2,1,1,0,0,0,1,0,156,0
0,0,0,0,0,0,1,0,0,0,2,0
0,0,0,0,1,0,0,0,3,0,61,0
1,0,2,0,0,0,1,0,3,22,665,0
0,0,1,0,0,0,1,0,1,0,17,0
0,0,1,0,0,0,0,0,1,0,0,0
1,1,0,1,1,0,0,0,2,0,0,0
0,0,1,0,1,0,0,0,3,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,0,114,0
1,1,0,1,1,0,1,0,2,59,469,0
1,0,1,1,0,0,1,0,1,222,60,0
0,0,0,1,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,132,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,2,2,0,0,1,0,3,0,146,0
0,0,0,0,0,0,0,0,0,0,2,0
1,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,50,0
0,1,0,2,0,0,0,0,1,0,66,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,3,0,0,0
0,0,2,0,0,0,1,0,3,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0
1,0,0,2,0,0,0,0,1,0,61,0
0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,1,0,0,0,0,6,21,0
1,1,0,1,0,0,0,0,3,0,229,0
1,0,0,2,0,0,1,1,1,0,863,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
1,0,2,2,0,0,0,0,0,0,31,0
1,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,1,0,1,0,19,0
1,0,1,0,0,0,1,0,2,40,194,0
0,1,0,0,0,0,0,0,2,0,0,0
0,0,0,2,1,0,0,0,1,0,227,0
0,0,1,1,0,0,0,0,3,0,0,0
0,1,1,1,1,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,0,659,0
1,0,0,0,0,1,0,0,2,0,108,443
0,1,1,2,0,0,0,0,0,0,0,0
0,0,3,0,0,0,1,0,0,0,143,0
0,1,1,1,1,0,0,0,1,0,597,0
1,0,1,1,1,0,0,0,3,0,0,0
0,1,0,0,1,0,1,1,3,0,350,0
1,0,1,0,0,0,0,0,2,198,514,0
0,0,0,1,0,0,1,0,0,0,3,0
0,1,0,0,0,0,1,0,2,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,1,0,0,0
1,1,0,0,1,0,1,0,3,0,170,0
1,0,0,1,0,0,1,0,3,0,38,0
1,0,1,0,0,0,1,0,3,134,0,0
0,0,0,0,1,0,0,0,0,0,4,0
0,1,0,0,1,0,1,0,0,0,0,0
1,0,0,2,0,0,1,0,1,0,8,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,3,0,0,0
0,0,0,1,0,0,1,1,1,0,261,0
0,0,0,1,1,0,0,0,0,0,28,0
0,0,0,2,0,0,0,0,1,0,211,0
0,1,5,0,0,0,0,0,1,0,0,0
0,0,1,1,1,0,1,0,0,0,0,0
1,0,0,1,1,0,0,0,1,0,0,0
1,0,2,0,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,2,1,0,1,0,0,0,4,0
1,1,2,0,0,1,1,0,1,4,38,0
1,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0
1,0,4,0,0,0,0,0,1,0,0,0
0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
1,0,2,0,1,0,0,0,3,0,0,0
0,0,2,0,0,1,0,0,1,0,203,24
1,0,2,1,0,0,1,0,3,0,203,0
0,0,0,1,0,0,0,0,0,0,15,0
1,0,0,0,1,0,0,0,0,0,209,0
0,0,0,2,0,0,0,0,0,0,55,0
0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,2,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,5,1,1,0,0,0,2,0,0,0
1,1,1,0,1,0,0,0,3,0,102,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,0,3,42,214,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,2,0,1,0,1,0,1,0,0,21
0,0,1,1,0,0,1,0,3,24,154,0
1,1,0,0,1,0,1,0,3,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1,71,470,0
1,0,0,0,1,0,0,0,2,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,15,0
0,1,0,2,0,0,0,0,0,0,0,0
1,1,0,2,1,0,0,0,1,0,503,0
0,1,3,1,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,456,0
0,0,0,0,1,0,1,0,3,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,0,0,0,0,0,1,0,0,0
1,1,0,1,0,0,1,1,3,157,67,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,99,0,0
0,1,0,2,1,0,1,0,2,0,116,0
0,0,0,1,0,0,0,0,2,0,52,0
1,0,2,1,1,1,1,0,2,48,502,0
0,1,0,0,0,0,0,0,3,34,341,0
0,1,1,2,0,0,1,0,3,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,1,1,0,1,0,1,0,0,0
0,0,2,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
1,0,1,0,1,0,1,0,2,0,31,0
0,0,5,0,0,0,1,0,0,0,0,0
0,1,3,2,1,0,0,0,1,0,92,0
0,0,1,1,1,0,1,0,3,0,0,0
0,0,0,2,1,0,0,0,1,0,0,0
0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,0,1,0,1,0,3,108,76,0
1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,3,0,0,0
0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,1,2,234,114,0
0,0,0,0,1,0,1,0,1,0,11,0
0,0,2,0,0,0,1,0,1,0,37,0
0,0,0,2,1,0,1,0,0,0,28,0
0,0,2,2,0,0,0,0,1,10,152,0
0,0,1,2,1,0,1,0,1,0,0,0
0,0,0,1,0,0,0,0,2,0,30,0
1,1,0,1,1,0,0,0,3,0,182,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0,22,0
0,0,0,1,1,0,0,0,0,0,239,0
0,0,0,1,0,0,1,0,0,0,343,0
0,0,0,0,0,0,0,0,0,0,50,0
0,0,0,1,1,0,0,0,1,0,606,0
1,0,4,2,0,0,1,0,0,0,42,0
0,1,1,1,1,0,0,0,2,0,29,0
1,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,0,0,0,0,2,0,0,0
1,0,0,0,0,0,1,1,1,0,28,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2,0,0,0
0,0,0,2,1,0,1,0,1,0,43,0
1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,1,0,2,0,0,0,0,1,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,24,75,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,2,1,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,12,204,0
1,1,0,0,0,0,1,0,2,0,0,155
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,4,1,0,0,0,0,1,20,0,0
1,0,0,2,0,0,0,0,2,0,0,0
1,0,0,0,0,1,1,0,2,0,0,287
0,0,0,1,0,0,1,0,1,0,0,0
0,0,1,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,119,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,3,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,3,0,0,0
0,1,1,0,1,0,0,0,2,0,0,0
0,0,1,1,0,0,0,0,1,0,0,0
0,0,0,2,0,0,1,1,1,0,781,0
0,0,0,1,1,0,0,0,2,0,0,0
0,0,1,2,0,0,0,0,1,0,51,0
1,1,1,0,0,1,1,0,2,0,212,392
1,1,0,0,0,0,0,0,3,73,120,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,2,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,2,1,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,1,8,57,0
0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,3,0,7,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,1,1,0,1,0,21,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,27,0
0,0,0,2,0,0,1,0,0,0,0,0
0,1,0,2,0,0,1,0,1,0,21,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,2,0,0,0
1,0,0,2,0,0,0,0,0,0,15,0
1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,5,0
0,0,0,1,1,0,0,0,3,0,0,0
0,0,0,1,1,0,1,0,0,0,32,0
1,0,1,0,1,0,0,0,1,0,0,0
0,0,5,1,1,0,0,0,0,0,7,0
0,0,2,0,0,0,0,0,3,0,0,0
0,1,4,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,1,2,0,1,0,0,0,3,0,0,0
1,1,1,0,0,0,0,0,2,0,191,0
0,1,3,0,0,0,0,0,1,0,78,0
0,0,0,2,0,0,0,0,3,0,22,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26,0
0,1,0,2,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,1,0,0,0,1,0,39,0
0,1,0,2,0,0,1,0,1,0,14,0
1,0,0,2,0,0,0,0,0,0,12,0
0,0,0,1,1,0,1,0,1,0,31,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0,0
0,0,3,1,0,0,1,0,2,88,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0
0,1,0,0,1,0,0,0,3,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0
1,1,0,1,1,0,0,0,2,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,1,2,0,0,1,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0
1,1,0,2,0,0,0,0,2,50,57,0
0,0,0,2,0,0,1,0,0,0,0,0
1,0,1,0,1,1,1,0,2,0,0,177
0,0,1,1,0,0,0,0,2,0,175,0
0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,2,1,0,0,0,0,0,0,0
1,1,1,2,0,1,1,0,3,0,604,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,162,0
1,0,1,1,0,0,1,1,2,0,0,0
0,0,2,2,0,0,0,0,2,0,0,0
1,1,4,1,0,0,1,0,3,27,263,0
0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,0,20,392,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,1,0,1,0,3,0,336,0
0,1,1,1,1,0,0,0,3,0,0,0
1,0,1,0,0,1,0,0,2,0,32,173
1,1,0,1,0,0,0,0,2,205,25,0
0,0,0,1,0,0,1,0,0,0,0,0
1,1,2,2,0,0,1,0,2,0,0,0
0,0,1,2,0,0,1,0,0,0,13,0
0,0,0,2,1,0,1,0,1,0,5,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,2,18,0
0,0,0,2,0,0,0,0,0,0,23,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,2,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,3,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,0,0,1,1,0,2,0,173,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,3,0,0,0
0,1,0,0,1,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,42,0
0,0,0,0,0,0,1,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,2,0,54,0
0,1,2,0,1,0,0,0,1,0,0,0
1,0,0,2,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,13,0
0,0,1,2,0,0,1,1,0,0,3,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,4,2,1,0,1,1,1,0,372,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,259,84,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,2,0,393,0
0,1,3,0,0,0,1,0,1,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,1,0,0,0
0,1,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,1,0,4,0
0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,64,0,0
0,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,16,0
0,0,0,1,1,0,1,0,1,2,63,0
0,0,0,2,0,0,1,0,1,0,218,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,3,1,0,0,1,0,2,0,63,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,4,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,2,0,27,0
0,0,0,2,1,0,0,0,1,0,49,0
0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,33,0
1,1,0,0,1,1,1,0,2,0,71,293
1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
1,1,2,2,0,0,0,0,2,0,164,0
0,1,0,1,1,0,1,0,3,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0
1,0,0,0,0,0,1,0,3,0,18,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,2,0,0,0
1,1,0,0,1,0,0,0,0,0,53,0
0,0,0,2,1,0,0,0,3,0,150,0
0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,119,0
0,1,0,0,1,0,1,0,3,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,2,0,121,0
0,0,0,2,1,0,1,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,9,0
1,1,0,1,1,1,1,0,1,0,23,288
0,1,1,2,1,0,0,0,2,0,0,0
1,1,0,0,0,0,1,0,1,0,76,0
1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,2,36,70,0
1,1,0,0,1,0,0,0,2,33,54,0
0,0,0,2,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,2,1,0,0,0,0,0,100,0
0,1,3,1,0,0,1,0,3,0,99,149
0,0,0,0,1,0,0,0,1,0,0,0
1,0,5,0,0,0,1,0,2,11,56,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,35,0
0,0,0,2,1,0,0,0,0,0,21,0
0,0,0,0,0,0,1,0,1,0,13,0
1,1,0,0,0,1,1,0,1,0,296,447
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,2,0,0,1,1,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,8,0
1,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,2,0
0,0,2,0,0,0,1,1,0,0,0,0
1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,1,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,3,237,0,0
0,0,0,2,0,0,1,1,0,0,0,0
0,1,0,0,0,0,0,0,3,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,0,0
0,1,1,0,1,0,0,0,1,0,57,0
0,0,0,2,0,0,1,1,1,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,2,1,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,3,0,158,0
0,0,0,0,1,0,0,0,0,0,36,0
1,0,1,0,0,0,1,0,2,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,99,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,1,2,1,0,1,1,2,0,86,0
1,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,1,1,0,0,0,0
0,0,3,0,0,0,0,0,1,0,35,0
1,0,1,0,0,0,0,0,2,0,0,0
1,0,1,1,1,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,0,0,0,0,3,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,2,1,0,0,0,0,0,48,0
0,0,0,0,1,0,1,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,2,0,8,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,0,2,0,0,0,1,0,1,0,203,0
0,1,1,0,0,0,1,1,0,0,131,0
1,0,1,0,0,0,0,0,0,0,4,0
0,0,1,0,1,0,0,0,1,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,2,1,0,1,0,3,68,130,0
0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,1,1,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,3,2,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,2,0,93,0
0,0,0,0,0,1,1,0,1,0,83,312
0,1,0,0,1,0,1,0,0,0,0,0
0,0,4,2,1,0,0,0,1,0,269,0
0,0,0,2,0,0,0,0,1,0,0,0
0,1,2,0,0,1,0,0,1,0,0,0
1,1,0,0,1,0,1,0,2,0,60,0
1,1,1,0,0,0,0,0,2,0,0,0
0,0,0,2,0,0,0,0,0,0,28,0
0,0,5,1,0,0,1,0,2,0,0,0
0,0,0,0,1,0,0,0,1,0,100,0
0,0,0,2,0,0,0,0,1,0,1129,0
1,0,0,0,1,0,0,0,0,0,6,0
1,0,4,1,1,1,0,0,2,0,32,783
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,3,0,11,0
0,1,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,0,0,0,2,0,41,0
1,0,1,1,0,1,1,0,3,71,345,1006
0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,14,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,1,0,0,0
0,1,0,1,0,0,1,0,3,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,1,0,184,0
